,date,open,high,low,close,volume,Name,main_news,tagged_news,target_reg,target_class
85,2013-06-12,35.14,35.27,34.85,35.0,37371982,MSFT,"Daily Report: Google, Facebook and Microsoft Ask to Reveal U.S. Data Requests: The technology companies asked the government for permission to reveal details about the classified requests they get for the personal information of foreign users, Claire Cain Miller reports in The New York Times.",,34.55,False
86,2013-06-13,34.99,35.02,34.59,34.715,45635878,MSFT,Microsoft to Open Mini-Stores Inside Best Buy: Microsoft and Best Buy announced a plan to create 600 Windows stores within Best Buy retail locations in the United States and Canada.,,34.69,False
87,2013-06-14,34.55,34.6901,34.25,34.4,53191609,MSFT,"Unwelcome Innovation Earns Gamers’ Jeers: At E3, a video game trade show where novelty is prized, Microsoft drew resentment for its plans to monitor gamers’ use of resold games.",,34.97,True
90,2013-06-19,34.96,35.09,34.59,34.59,30816008,MSFT,"Microsoft Adds Office for iPhone. Yawn.: Microsoft’s application falls short of duplicating the everyday functions of Word, Excel and PowerPoint. Some outside apps do it better.",60 Seconds With Pogue: Office for iPhone: The Times’s David Pogue on whether Office for iPhone was worth the wait.,33.66,False
91,2013-06-20,34.26,34.33,33.37,33.49,54493643,MSFT,"Xbox Reversal Won’t Stop the Inevitable: Microsoft on Wednesday reversed a couple of controversial policies about how its new Xbox One game console will operate, both of which would probably have slammed the brakes on the used games business. But that business is likely to fade away anyw...",In Hot Pursuit of Numbers to Ward Off Crime: Data analytics are allowing precincts to focus their manpower more purposefully.,32.94,False
95,2013-06-26,34.12,34.48,33.8875,34.35,48665592,MSFT,"Microsoft Moves to Simplify 3-D Printing: Microsoft is supporting for an array of 3-D printers in Windows 8.1, in a move to position itself as a leader in the emerging technology.","F.T.C. Tells Search Engines to Label Advertising as Such: The Federal Trade Commission told Google, Bing and Yahoo among others to clarify what sort of material is coming up in search results.",34.38,True
98,2013-07-01,34.75,34.99,34.33,34.36,31054868,MSFT,"Zynga Hires Xbox Boss to Initiate Turnaround: Zynga, the struggling social games maker, said its founder and chief executive, Mark Pincus, will be replaced by Don Mattrick, the head of Microsoft’s Xbox business. Mr. Pincus will remain at Zynga as chairman and chief product officer.",,33.66,False
100,2013-07-03,33.66,34.37,33.6,34.01,15994380,MSFT,"Q&A: Using Skype or FaceTime: Microsoft’s Skype service and Apple’s FaceTime system both allow users to make free video calls, and you can use both programs on an iPad.","Rich Payday for New Zynga Chief: In a filing, Zynga said that Don A. Mattrick, its new chief executive, will receive a compensation package worth around $50 million over the next several years, and perhaps more.",34.35,True
103,2013-07-09,34.58,34.6,34.14,34.35,25318501,MSFT,"Q&A: Setting Up Gmail Securely: Google’s two-step verification feature can help make your Gmail account more secure, but you may need to do a little extra work when setting up a new mail program to send and receive Gmail messages.",,35.0,True
105,2013-07-11,35.0,35.77,34.9,35.685,53618047,MSFT,"Microsoft Overhauls, the Apple Way: The giant software company is creating four new divisions and reassigning nearly every senior executive as it tries to create timely products that consumers want.",Q&A: Sharing Files With Dropbox: Online file storage services like Dropbox let you share files with people who do not have an account with the company.,35.66,False
106,2013-07-12,35.58,35.73,35.28,35.67,35501154,MSFT,Report Indicates More Extensive Cooperation by Microsoft on Surveillance: The Guardian reports the company provided the National Security Agency with up-to-date access to its customer data whenever it changed its encryption and related technology.,The Challenge of Creating a Unified Organizational Strategy: Chief executives offer tips for establishing a cohesive team and clear goals.,36.01,True
108,2013-07-16,36.01,36.4299,35.96,36.27,36378481,MSFT,"Microsoft Pushes Harder to Talk About Surveillance Orders: Microsoft on Tuesday called on the United States attorney general, Eric H. Holder Jr., to give the company permission to talk about how it handles government surveillance requests, an escalation of the company’s campaign to speak more freely about...",,35.72,False
110,2013-07-18,35.72,35.89,35.22,35.44,49118611,MSFT,Weak PC Market Catches Up to Microsoft: The company blamed the declining personal computer market and disappointing sales of its Surface RT tablet for missing Wall Street’s quarterly forecasts.,,31.7,False
111,2013-07-19,32.4,32.67,31.02,31.4,248354245,MSFT,"As Detroit Wobbles, So Does Microsoft: It seems almost appropriate that Microsoft delivered one of its worst financial performances in memory on the same day that Detroit became the largest American city to file for bankruptcy.",,31.91,True
119,2013-07-31,31.97,32.05,31.71,31.84,43898435,MSFT,Is Google More Like Microsoft or Apple?: Microsoft has a tech culture that yearns for more features. Apple prizes design and simplicity. Where is Google on the spectrum?,,31.69,False
122,2013-08-05,31.9,32.0,31.64,31.7,30984542,MSFT,"The Gray Line of ‘Confidential’ Information: The insider trading case against an analyst who tipped off a trader at SAC Capital Advisors about Microsoft-Yahoo talks in 2009 is not typical because he also shared the information with others, possibly lifting the veil of confidentiality.",Using ‘Do Not Track’ Options: How to tell if Windows 8 is blocking tracking on Web sites.,31.54,False
136,2013-08-23,35.17,35.2,34.0,34.75,225442537,MSFT,"Ballmer Through the Years: Moments of Steven A. Ballmer from conferences, commercials and interviews over the years that he was Microsoft’s chief executive.",,33.515,False
137,2013-08-26,34.4,34.67,34.03,34.15,72553311,MSFT,"Daily Report: Tech Upstarts Consider Their Mortality: The leaders of up-and-coming technology companies are pondering the lesson of Microsoft and its departing chief, Steven Ballmer: that even an industry leader is likely be dethroned eventually.","The Decline of E-Empires: Steve Ballmer, meet Ibn Khaldun.",33.39,False
141,2013-08-30,33.37,33.48,33.09,33.4,42774005,MSFT,"Microsoft Cuts Deal With Activist Shareholder to Avoid Fight: The saga of Steve Ballmer’s exit from Microsoft deepened on Friday with an agreement between Microsoft and an activist shareholder, ValueAct Capital, that averts a potentially nasty battle over the company’s lagging performance.",,31.39,False
142,2013-09-03,31.75,32.07,31.29,31.88,154489546,MSFT,"Microsoft to Buy Nokia Units and Acquire Executive: The $7.2 billion all-cash deal is meant to turn the Finnish mobile phone pioneer into the engine for Microsoft’s mobile efforts. Stephen Elop, the former Microsoft executive who was running Nokia, will rejoin Microsoft.",The End of an Era in Mobile: The introduction of the Apple iPhone was the first blow to Nokia. Then it failed to respond quickly with a comparable product. And so began a long slide from which it has been unable to recover.,31.1,False
143,2013-09-04,31.39,31.47,31.11,31.195,142273577,MSFT,"With Microsoft-Nokia Deal, Competing in the Smartphone Market: Microsoft’s $7.2 billion deal for Nokia’s phone units is an attempt to catapult the company up the ranks in the smartphone market, which has been dominated by more established players, like Apple and Google.","From Nokia, an Executive Who Knows the Difficulties at Hand: As Nokia’s chief, Stephen Elop took harsh measures to right the company, preventing an even worse outcome, analysts say. But Nokia has not yet halted its slide in market share.",31.31,True
146,2013-09-09,31.2208,31.79,31.2,31.655,49610584,MSFT,"Tech Companies Escalate Pressure on Government to Publish National Security Request Data: On Monday, Yahoo and Facebook filed suit in a secret court to ask for permission to publish data on the national security requests they receive, and Google and Microsoft amended the suits they had already filed.",Google Makes New Offer to Settle Its European Union Antitrust Case : The Internet giant said it made a second attempt to settle an antitrust inquiry it faces in Europe over accusations that it abuses its dominance in Internet search and advertising.,32.57,True
150,2013-09-13,32.77,33.07,32.505,33.03,40899039,MSFT,"Behind Microsoft Deal, the Specter of a Nokia Android Phone: A team within Nokia had Android up and running on the company’s Lumia handsets well before Microsoft reached a deal to buy Nokia’s phone business, according to people briefed on the effort.",,33.42,True
151,2013-09-16,33.38,33.5,32.73,32.801,55010116,MSFT,"Box Adds Document Writing to Its Cloud: Box, the online storage service, has announced it is getting into the content-creation business. The first product is a stripped-down, word-processing program. If you miss the bells and whistles of Microsoft Word, you may also be missing the new a...",,32.99,True
154,2013-09-19,33.48,33.68,33.32,33.64,42015792,MSFT,"Huge Payday for Chief Executive Who Is Leaving Nokia: Nokia disclosed on Thursday that its now-former chief is expected to collect about 18.8 million euros, or $25.5 million, as he prepares to leave the company in the wake of Microsoft’s $7.2 billion takeover of its handset business.",,32.5401,False
156,2013-09-23,32.5401,32.969,32.5,32.74,39826261,MSFT,"For 2nd Generation of Surface, Tweaks From Microsoft: The Surface, which has sold poorly compared with the Apple iPad, will undergo only subtle adjustments, a sign that Microsoft still believes in its vision for the device.",Cutting Through the Cloud: Corporate technology buyers are looking at a growing number of new and old tech companies to manage their systems.,32.49,False
158,2013-09-25,32.49,32.8,32.4,32.505,28830930,MSFT,"It’s Time for Gates to Part Ways With Microsoft: Bill Gates’s many talents don’t include effectiveness as chairman. Under his leadership, Microsoft’s board left Mr. Ballmer in place too long, the author writes.",,32.88,True
161,2013-09-30,33.0,33.31,32.7,33.28,39838108,MSFT,"India and Nokia in Tax Dispute Before Microsoft Deal: Nokia said the tax authorities froze all of its Indian assets, including bank accounts and factories, to ensure that the company could pay its future tax bill.",,33.36,True
166,2013-10-07,33.6,33.71,33.2,33.3,35067124,MSFT,"Gates’s Future Fuels Speculation as Microsoft Seeks New Chief: As Microsoft prepares to name a new chief executive and plot a course out of its funk, the role of Bill Gates has been a source of wide fascination.",,33.07,False
167,2013-10-08,33.31,33.33,32.8,33.01,41095160,MSFT,"Daily Report: As Microsoft Seeks a Chief, Speculation on Gates’s Future: With Steven A. Ballmer retiring as chief executive, some observers wonder if Bill Gates may return to bigger day-to-day duties at the company he built.",,33.31,True
172,2013-10-15,34.67,34.99,34.47,34.49,47107657,MSFT,"Tech Rivals Lay Down Arms for Youth Coding: Amazon, Microsoft, Apple and Google are encouraging schools, parents and teachers to introduce students to programming during Computer Science Education Week, which runs Dec. 9 to 15.",,34.45,False
173,2013-10-16,34.6,34.895,34.56,34.64,35111593,MSFT,"Reconciling 2 Worlds With Windows 8.1: After a year of tinkering with the much-criticized Windows 8, Microsoft unveils (drumroll) Windows 8.1. The changes are many and useful.",,34.82,True
176,2013-10-21,34.98,35.2,34.91,34.99,27436505,MSFT,"Daily Report: New Bids for Dominating the Tablet Market: As competition in the tablet computer market becomes more intense, Apple, Nokia and Microsoft are all about to unveil new devices.",,34.35,False
177,2013-10-22,35.02,35.1,34.52,34.58,40438546,MSFT,"Apple Exploits Microsoft Hesitation on Office: Apple’s suite of productivity apps, iWork, has struggled to inflict damage to Microsoft’s Office business. Now, Apple has made iWork free to anyone who buys new Mac computers and the company’s mobile devices.",,33.82,False
178,2013-10-23,34.35,34.49,33.674,33.76,58600499,MSFT,"Daily Report: Apple Challenges Microsoft, Offering Free Apps: While introducing new iPad tablets, Apple announced that its iWork suite, which essentially duplicates Microsoft’s Office software, would be provided to anyone who bought a new computer or mobile device.","Hollywood Stars Ask N.S.A. to Stop Mass Surveillance: Oliver Stone, Maggie Gyllenhaal, John Cusack and Wil Wheaton team up with the Electronic Frontier Foundation for a video that criticizes spying practices and companies that have cooperated with government requests for information.",35.88,True
179,2013-10-24,33.82,34.1,33.57,33.72,53209728,MSFT,"Brisk Sales to Business at Microsoft; Devices Lag: The earnings of $5.24 billion beat expectations, and were helped in large part by a surge in the company’s corporate software business.",,35.61,True
182,2013-10-29,35.6301,35.72,35.26,35.52,31702613,MSFT,"As Microsoft Looks On, Nokia Reports a Rise in Smartphone Sales: Nokia, the struggling Finnish telecommunications company that has agreed to sell its handset unit to Microsoft, reported a 19 percent increase in quarterly sales of its Lumia smartphone.",,35.66,True
192,2013-11-12,37.38,37.595,37.2,37.36,31651589,MSFT,"Daily Report: New Consoles Enter a Changed Gaming Market: Sony’s PlayStation 4 and Microsoft’s Xbox One are almost certain to be hot holiday gifts this year, but whether they can reverse a general trend toward mobile games remains to be seen.","New Consoles on the Way, but Gaming Isn’t the Same: Sales of a new generation of consoles could be dented by tablets, smartphones and Facebook, which offer games at lower prices.",37.87,True
193,2013-11-13,36.98,38.16,36.9,38.155,44957611,MSFT,"Microsoft Abolishes Employee Evaluation System: The company said it was ending a longstanding practice called “stack ranking,” which required managers to grade their subordinates on a bell curve. In its place, Microsoft says it will use a more flexible system that encourages better collaboratio...",,37.95,False
194,2013-11-14,37.87,38.13,37.72,38.021,46186577,MSFT,"The Console as Concierge: Sony’s PlayStation 4, due out on Friday, and Microsoft’s Xbox One, coming in one week, accelerate the game console’s shift to multipurpose machine.",,37.35,False
197,2013-11-19,36.85,37.23,36.67,36.74,44274987,MSFT,"Handset Unit Nearly Sold, Nokia Now Looks to an Uncertain Future: Shareholders approved a $7.2 billion sale of Nokia’s cellphone business to Microsoft, leaving the company with its networking and mapping units, and its patents.",,37.27,True
198,2013-11-20,36.87,37.41,36.86,37.08,32231827,MSFT,"Daily Report: Nokia Considers Its Uncertain Post-Handset Future: With the $7.2 billion sale of its handset unit to Microsoft nearly complete, the company must now determine how best to use its networking and mapping units, and its patents.",,37.525,True
202,2013-11-26,37.57,37.65,37.35,37.35,34468069,MSFT,"Xbox One Release Follows Familiar Pattern: Microsoft said it sold more than one million Xbox One consoles during the product’s first 24 hours on sale. And like its rival Sony, Microsoft also downplayed reports of defective consoles.",,37.82,True
205,2013-12-02,38.09,38.78,38.06,38.45,42950373,MSFT,Justice Department Approves Microsoft Deal: Microsoft said it was pleased to receive the approval and it looked “forward to the date when our partners at Nokia will become members of the Microsoft family.”,,38.21,False
207,2013-12-04,38.21,38.98,38.12,38.94,51983578,MSFT,"Microsoft Produces a Winner in Tablets: The company tries again with the Surface, and this time gets it right.",,38.42,False
208,2013-12-05,38.85,38.875,37.18,38.0,116313834,MSFT,"Daily Report: Internet Giants Push to Improve Secrecy: After surveillance by the National Security Agency, major Internet companies like Microsoft and Yahoo are competing to show users how well their data is protected from prying eyes.",,38.56,True
210,2013-12-09,38.56,38.87,38.37,38.705,30286015,MSFT,"Tech Giants Issue Call for Limits on Government Surveillance of Users: Eight major companies, led by Google and Microsoft, are calling for tighter controls on surveillance of their customers’ data by governments worldwide.",,38.06,False
213,2013-12-12,37.64,37.64,37.18,37.22,36012761,MSFT,"Indian Court Lifts Obstacle to Microsoft-Nokia Merger: The Delhi High Court ruled that Nokia would be allowed to transfer a phone factory to Microsoft, even though the plant was seized because of a tax dispute.",Facebook to Join S.&P. 500: Facebook stock jumped close to 4 percent in after-hours trading on news that it would join the Standard & Poor’s 500-stock index at the end of next week.,36.73,False
215,2013-12-16,36.73,37.0,36.54,36.885,31734515,MSFT,Creating the Tech Retail Experience: Electronics retailers like Verizon and AT&T have gone to great lengths to overhaul their retail efforts as the heavyweights behind many popular devices — like Microsoft and Google — have moved to open retail stores of their own.,Creating Experiences to Sell Gadgets: Many consumer electronic companies are taking Apple’s cue in establishing their own retail stores that serve as emporiums of cool.,36.3601,False
216,2013-12-17,36.94,37.11,36.3344,36.52,45687679,MSFT,Ex-Microsoft Executive to Take Over Health Site Repairs: President Obama has chosen Kurt DelBene to replace Jeffrey D. Zients as the fix-it manager for HealthCare.gov.,Dinosaurs and Statistics: A new paper highlights possible statistical problems in a series of papers on dinosaur growth rates.,36.51,False
220,2013-12-23,36.81,36.89,36.55,36.62,25128740,MSFT,"William Morris Endeavor Hires Former Microsoft Finance Chief: Peter Klein, who served as Microsoft’s chief financial officer until June, will be finance chief of both William Morris and IMG Worldwide when the $2.4 billion takeover of that agency is completed.","Empty Shelves Signal Revival in Game Consoles: Those sales bolster the view that the console business is turning into a two-horse race, with Nintendo a distant third.",37.2,True
229,2014-01-07,36.325,36.49,36.21,36.41,35924726,MSFT,Drawing Conclusions From Sony’s Early Lead in the Console Race: Sony’s new videogame console outsold Microsoft’s by a healthy margin last year. But why?,A Makeover for Maps: Some graphic designers are trying to improve presentation of information using video and color rather than simple bar charts and graphs.,35.88,False
230,2014-01-08,36.0,36.14,35.58,35.76,59979542,MSFT,"Ford Chief Out of Running to Lead Microsoft: Comments by Alan Mulally, the chief of Ford, are the most definitive sign yet that he is out of the running for the Microsoft job, though the prospects of such a change had dimmed in recent weeks.","China Cracks Open the Door for Video Game Consoles, but Doubts Abound: While console systems remain popular in Western markets, the vast majority of Chinese players use computers and mobile phones or other handheld devices.",35.9,True
236,2014-01-16,36.69,37.0,36.31,36.89,38035708,MSFT,"A Sensor Guided by Voice or Gestures: Microsoft wants the Xbox One to be the center of a home’s entertainment universe, providing Skype video calls and playing television shows, music and more.",,36.82,False
239,2014-01-22,36.26,36.32,35.75,35.93,21965266,MSFT,"Dabbling in Microsoft Is Enough for Gates: Bill Gates, the chairman and former chief executive of Microsoft, is said to be willing to adjust his role at the company based on the new chief executive’s wishes.","On Davos Panel, Calls to Curb Government Data Collection: The intersection of technology and privacy issues presents a unique challenge for businesses as governments increasingly seek to collect vast amounts of data on the public, a group of business and political leaders said on Wednesday at the World E...",37.45,True
240,2014-01-23,36.09,36.13,35.52,36.055,44515126,MSFT,"Nokia Struggles to Project a Bright Future Without Phones: The firm, which is selling its handset business to Microsoft, announced a fourth-quarter loss of $34 million, adjusted to exclude its phone unit.",,36.87,True
241,2014-01-24,37.45,37.55,36.53,36.805,77051806,MSFT,"Daily Report: Microsoft’s Earnings Indicate a Shift to Devices and Services: The company said its second-quarter profit rose 3 percent, ahead of analysts’ forecasts, with strong sales of its Xbox consoles and Surface tablets.","U.N. Leader Says Banks Should Finance More Sustainable Businesses: At the World Economic Forum, Ban Ki-moon, the United Nations secretary general, said he wanted banks and other financial companies to focus their lending in the future on the development of sustainable energy sources and businesses with low carbon...",36.12,False
243,2014-01-28,36.12,36.39,35.75,36.27,36225755,MSFT,"Did Big Internet Companies Handicap Start-Ups in FISA Rule Changes?: A small but significant caveat, in a new agreement brokered between the Obama administration and Google, Facebook, Yahoo and Microsoft could cast a long shadow over America’s technology start-ups.","Daily Report: U.S. Eases Some Rules on Data Disclosure: The Obama administration will allow Internet companies to talk more specifically about when they are forced to turn over customer data to government agents, the Justice Department said Monday.",36.79,True
246,2014-01-31,36.95,37.89,36.56,37.84,93190755,MSFT,"Microsoft Said to Be Close to Naming a New Chief: Satya Nadella, a 22-year Microsoft employee, has been in charge of its cloud computing business; a change in Bill Gates’s role is also under discussion.",,36.97,False
247,2014-02-03,37.74,37.985,36.43,36.48,64102391,MSFT,"Tech Companies Offer Update on Government Data Requests: Facebook, Google, Microsoft, LinkedIn, Yahoo and Apple have released information pertaining to the number of government data requests the companies receive for people who use these services.",,36.29,False
248,2014-02-04,36.97,37.189,36.25,36.35,55526924,MSFT,Foursquare Checks In With Microsoft and Gets $15 Million to Revitalize Itself: The money will be used to incorporate Foursquare recommendations into Microsoft’s local and search products over the next four years.,,35.8,False
249,2014-02-05,36.29,36.47,35.8,35.82,55841097,MSFT,"Cyberabad’s Swagger Returns as Native Son Takes Top Spot at Microsoft: Hyderabad’s joy in Satya Nadella’s ascent stems from the misfortunes the Indian tech hub has suffered over the past several years, the author says.",,36.32,True
250,2014-02-06,35.8,36.25,35.69,36.18,35380994,MSFT,"Daily Report: After Years in Philanthropy, a Different Gates Returns to Microsoft: Many wonder how Bill Gates, a luminary of the tech world, will choose to position Microsoft going forward.",,36.63,True
252,2014-02-10,36.63,36.8,36.29,36.8,26782083,MSFT,"Microsoft Loses a Number to Try to Gain a Future: Microsoft is releasing a new version of its Excel software that draws from search, spreadsheets and cloud computing. It could be a guide to where the company is going under its new chief executive.",,37.35,True
254,2014-02-12,37.35,37.6,37.3,37.47,27055869,MSFT,"Two Game Consoles Battle for a Dubious Prize: With games readily available for smartphones and tablets, the question of which is better — Microsoft’s XBox or Sony’s PS4 — may be moot.",,37.39,False
256,2014-02-14,37.39,37.78,37.33,37.62,42986738,MSFT,"Microsoft’s Stakes in the Battle for Handsets: Trying to ensure the survival of Windows in a mobile universe, Microsoft enters a complex struggle, while Google abandons a money-losing handset unit.",,37.22,False
259,2014-02-20,37.57,37.87,37.395,37.75,27541038,MSFT,"Satya Nadella, Chief of Microsoft, on His New Role: In his first interview since taking over as chief executive of Microsoft, Satya Nadella talks about leadership, the future and Bill Gates.",,37.69,False
261,2014-02-24,37.69,37.975,37.54,37.69,32143395,MSFT,Nokia Taps Android for New Low-Cost Phone: The move to use the Android operating system of Google — a main rival of both Nokia and Microsoft — will offer users far more applications than they can access with phones running on Microsoft’s Windows Phone operating system.,,37.5801,False
262,2014-02-25,37.61,37.85,37.35,37.54,30867657,MSFT,Ford to Drop Microsoft From Car Systems: Ford has made plans to use software from BlackBerry to power its in-car entertainment and communications systems.,,37.45,False
266,2014-03-03,37.92,38.13,37.495,37.78,29716052,MSFT,"Ex-Clinton Aide Is Named Microsoft’s Chief Strategy Officer: Mark Penn, who was once a political operative and has handled the company’s advertising, will become its chief strategy officer; two other executives will depart the company.",Bypassing a Credit Card Requirement for Apps: Downloading free apps or other content from Apple’s stores doesn’t require having a credit card on file.,38.25,True
267,2014-03-04,38.2,38.48,38.07,38.41,26868337,MSFT,"Steven Ballmer Reflects on Missteps and Ponders the Future of Microsoft: Speaking to students at the University of Oxford, the former Microsoft chief executive tempered his usual theatrics with a discussion of what Microsoft did right and wrong during his tenure.",,38.14,False
268,2014-03-05,38.25,38.2699,37.93,38.11,20520432,MSFT,"Behind Closed Doors, Microsoft’s Board Reportedly Battled Chief Over Nokia Deal: In its latest issue, Bloomberg Businessweek reports that Steven A. Ballmer, then Microsoft’s chief executive, chafed when fellow directors questioned the wisdom of buying any part of Nokia’s hardware operations.",,38.28,True
271,2014-03-10,37.99,38.01,37.72,37.82,19007850,MSFT,"China Warns of Risks in Plan to Retire Windows XP: Beijing argues that Microsoft is threatening both security and antipiracy efforts by asking users to upgrade from the Windows XP operating system, still used by nearly half the computers in China.","EBay Rejects Icahn’s Nominees for Its Board: EBay said that it had rejected Carl C. Icahn’s two nominees for its board and instead chose to renominate every director up for re-election this year. Separately, Mr. Icahn published another criticism of the company’s chief executive.",37.8,False
274,2014-03-13,38.42,38.45,37.6414,37.89,32169650,MSFT,"A Theory Behind Surge in Xbox One Sales: In sales figures for February released Thursday afternoon by NPD, the retail tracking firm, Microsoft’s Xbox One nearly matched the U.S. sales of the PlayStation 4. That was a sharp narrowing of the lead Sony had in monthly sales, leading to specu...",,37.9,True
277,2014-03-18,38.26,39.9,38.22,39.55,64063866,MSFT,Oracle misses: Summary: Stocks rally as Russia’s Vladimir Putin says he won’t go beyond Crimea; Oracle struggles to catch up to the cloud; Microsoft hits July 2000 high on speculation Office is headed to the iPad.,,39.25,False
280,2014-03-21,40.72,40.94,40.01,40.16,80731942,MSFT,"Complaint Against Kibkalo: Alex A. Kibkalo has been accused of handing over trade secrets, including prerelease software updates for Windows 8 RT, to an industry blogger while he was employed by Microsoft.",Daily Report: Fallout From Snowden Hurts Tech Company Bottom Lines: It is impossible to see the full economic ramifications of the spying revelations by Edward J. Snowden but the pieces are beginning to add up as businesses question the trustworthiness of American technology products.,40.66,True
281,2014-03-24,40.34,40.64,39.86,40.5,46098374,MSFT,Nokia Handset Sale to Microsoft Delayed: The American technology giant said on Monday that its $7.5 billion takeover of Nokia’s handset business would now close in April. The deal had been expected to be completed by the end of March.,"Deadline in G.M. Inquiry; Game Maker’s I.P.O. Price: General Motors and the National Highway Traffic Safety Administration must deliver documents to a House committee; and King Digital Entertainment, the creator of Candy Crush Saga, plans to price its initial public offering.",40.48,False
284,2014-03-27,39.74,39.97,39.34,39.36,35369170,MSFT,"Microsoft to Offer Office for iPad, Maybe a Bit Late : Owners of Apple’s tablet will be able to use Word, Excel, PowerPoint and other popular productivity tools — but they still may not want to.",,40.43,True
285,2014-03-28,39.79,40.635,39.68,40.3,43472747,MSFT,"Microsoft to Stop Inspecting Private Emails in Investigations: Microsoft will instead hand over investigations of stolen property to law enforcement agencies, the company’s general counsel said. The change came a week after Microsoft faced an uproar over the methods it used in 2012 to investigate the suspecte...",Battle of the Dash: Tech Companies Try to Get Their Apps in a Row: A dashboard donnybrook has erupted among tech companies vying to clean up the clutter of controls in the next generation of connected cars.,41.15,True
288,2014-04-02,41.44,41.66,41.17,41.35,28607267,MSFT,"Parsing Microsoft’s Decision to Cut Windows Fees: Microsoft said it would no longer charge a fee to hardware makers that want to put Windows on devices with screens that are smaller than nine inches, for which it was estimated to be getting around $15 each in licensing revenue.",,41.25,False
290,2014-04-04,41.25,41.39,39.64,39.87,51409573,MSFT,"Microsoft Office for the iPad: It’s Delightfully Familiar: If you love Microsoft Office on your desktop, you’ll love the company’s new iPad version. If you hate Office, you’ll have one more place it.","Audio Editing in iMovie: Plus, how to back up Windows Phone.",39.75,False
294,2014-04-10,40.44,40.69,39.09,39.36,45960848,MSFT,"Microsoft Touts Data Protection Approval in Europe; Eager for New Customers: Microsoft’s top lawyer said the company’s cloud computing services had met Europe’s stringent data protection rules, and he used the news as a way to woo potential new customers.",,39.11,False
300,2014-04-21,40.13,40.15,39.79,39.94,22222222,MSFT,"Times Minute | Tech Earnings Preview: Apple, Microsoft and Amazon will issue quarterly reports this week. Also on the Minute, the effect of California’s water crisis and celebrating 100 years of Wrigley Field.",,39.99,True
302,2014-04-23,39.99,39.99,39.47,39.69,24602781,MSFT,"Siri and Google Now, Meet Cortana: Molly Wood tests out mobile virtual assistants, including Microsoft’s Cortana, to see if Siri has met her match.",,40.29,True
303,2014-04-24,39.74,39.97,39.3,39.86,42381594,MSFT,"Microsoft’s Profit Dips Less Than Expected as It Reshapes Itself: The attention of investors seems to be less on the solid financial results and more on a series of bold bets to reshape the company, including the acquisition of Nokia.","Digital Mapping May Be Nokia’s Hidden Jewel: Though a laggard in smartphone location apps, Nokia’s Here mapping system is a leader in car navigation and might be a tantalizing takeover target.",40.14,True
305,2014-04-28,40.14,41.29,40.09,40.87,50610208,MSFT,"Security Flaw Hits Microsoft Browser: Although the security flaw affects various versions of Internet Explorer browsers, the problem is especially troubling for the millions of people still using Windows XP.",,40.4,False
307,2014-04-30,40.4,40.5,40.1699,40.4,35464148,MSFT,"Xbox One to Go on Sale in China in September: Microsoft says its latest game console, Xbox One, will go on sale in China in September, after a long ban on such products in the country.",,40.31,False
308,2014-05-01,40.2401,40.36,39.95,40.0,28791455,MSFT,"Attackers Use Microsoft Security Hole Against Energy, Defense, Finance Targets: Microsoft raced to issue a fix Thursday to a vulnerability in its Internet Explorer browser, which security researchers believe was being exploited by nation-state sponsored attack groups.",,39.52,False
316,2014-05-13,39.92,40.5,39.85,40.42,27004768,MSFT,"To Compete With PlayStation on Price, Microsoft Offers Xbox Without Kinect Motion Sensor: In an effort to increase sales of the Xbox One, Microsoft said it would sell an entry-level version without the Kinect sensor for $399, the same price as a Sony PlayStation 4.",,40.09,False
321,2014-05-20,39.68,39.94,39.46,39.68,21322341,MSFT,"Microsoft Enlarges Surface’s Screen So It Can Be Used for Work, Too: The company is marketing its Surface Pro 3 tablet, which will have a 12-inch screen, as the combination of a laptop computer and a tablet so people can use it for tasks as well as entertainment.",,40.29,True
322,2014-05-21,39.8,40.35,39.7399,40.35,22399392,MSFT,"Daily Report: Microsoft Expands Its Tablet’s Screen, With Work in Mind: The company is marketing its Surface Pro 3, which will have a 12-inch screen, as the combination of a laptop computer and a tablet.",California Urges Websites to Disclose Online Tracking: The state’s attorney general is publishing guidelines meant to help companies comply with a new privacy law that went into effect Jan. 1.,40.37,True
334,2014-06-09,41.39,41.48,41.02,41.27,15019425,MSFT,"At E3 Gaming Convention, Microsoft Shifts Emphasis of Xbox One Console to Games: The company is selling a less expensive console and creating new games to increase sales, which trail those of Sony’s PlayStation 4.","Video Gaming’s Big Expo, and G.M.’s Shareholder Meeting: E3, the Electronic Entertainment Expo, gets underway in Los Angeles, and G.M. is to hold its shareholders’ meeting less than a week after issuing an internal report on its recall of millions of cars.",40.93,False
336,2014-06-11,40.93,41.07,40.765,40.86,18039990,MSFT,Microsoft Protests Order to Disclose Email Stored Abroad: The objection to hand over email stored in an Irish data center is believed to be the first time a corporation has challenged a domestic search warrant seeking digital information overseas.,"With a Bit of Planning, Keep the Cloud With You Always — Even Offline: The key to using your cloud services without an Internet connection is preparation.",41.1,True
339,2014-06-16,41.04,41.61,41.04,41.5,24205297,MSFT,"Microsoft Unveils Machine Learning for the Masses: Microsoft plans to make predictive data analysis, now an arcane field, a standard part of business. The company says that a product due out in July will simplify what are now expensive, difficult processes.",,41.605,True
